6.5	29.5	25	2.7	25.4	89.9	95.1
8.6	28	25.9	3.3	25.8	94.4	30.9
17.4	29.2	24.4	3.5	24.8	90.4	0.3
10.6	28.4	24.7	4.4	24.6	89.9	17.3
20.9	27.9	25	3.1	24.9	92.7	1.2
21.5	28.9	25.1	2.8	24.8	88.7	0
22.3	30.3	24.6	1.4	24.7	84.8	0
22.6	29.9	24.5	1.4	24.2	85	0
24.4	29	24	0.8	23.9	85.4	0
22.3	28.4	24.3	1	24.4	88.8	0.1
21.5	29.4	24	1	24	84.2	2.9
21.5	29.3	24	1.6	24.5	88.5	1.6
21.4	28.7	23.9	2.4	24.1	87.5	2.7
19.4	28.8	23.6	3.1	24.4	89.8	0.8
19.5	28.4	24.3	3.5	24.6	90.1	2.4
15.4	28.8	23.7	2.8	24.5	90.3	0
20.3	29.1	24.1	2.4	24.8	90.5	2.3
16.6	28.6	23.6	1.4	24.4	90.9	17
16	27.5	23.3	1.7	24.3	91.4	12.8
22	29.1	23.9	2.7	24.2	87.8	3.5
22.9	28.7	24.3	2.6	24.2	88.3	0
22.9	28.9	23	1.4	23.2	83.2	0.2
21.6	27.6	23.3	0.9	24.1	90	0.2
21.5	29	24.2	2.5	24.6	89.5	0
14.7	27.9	24.5	1.8	24.4	90.8	1.9
18	28.3	24.4	2.9	24.1	89.2	14.2
17.7	28.3	23.6	1.9	24.1	89.5	0.1
20.9	28	23.2	1.5	23.7	88	0.4
20.2	28.9	23	1.1	24	87.4	0
18.9	29.1	24	1.6	24.5	89.7	0
21.3	27.4	22.6	2	24.2	91.1	5
20.2	27.5	23.4	1.5	23.8	89.1	4.1
16.9	27.2	22.9	1.9	23.9	91.7	7.9
22.8	29.3	23.1	1.6	24.2	86.5	0.1
21.8	29.4	24.2	2.2	24.6	87.1	0.1
21.1	29.6	23.6	2.5	24.1	85.6	0.1
22.1	30.4	23.9	2.3	24	84.1	0
21.2	29.4	22.5	1.8	23.8	86.4	1.5
16.7	29.1	23.8	2.3	23.4	83.3	38.5
4.7	26.4	23.2	2.1	24.5	95.1	123.5
13.9	28.3	24.7	3.7	24.6	90.2	9.3
14.7	28	23	3.5	24.5	91.5	0
19.5	29.1	24.1	2.6	24.8	92.1	0.1
18.4	28.2	21.9	2.2	24.6	92.7	5
3.8	27.5	25.3	4	25.2	92.8	3.9
6.8	28.6	24.8	4.7	24.3	89.8	12.1
14.4	28.9	24.3	2.1	24.8	91.7	3.1
16.7	28.5	22.6	0.8	24.3	90.9	5.7
17.7	29	23.2	0.8	24.1	87.8	0.7
18.1	28.3	24.5	0.8	24.3	90.5	8.1
16.3	28.4	22.4	1.5	24.1	91.5	54
18.5	26.9	24.2	2.4	24.8	94.8	18.6
13.8	28	25.2	2.9	24.8	91.2	0
19.4	27.8	24.4	1.9	24.3	91.8	0
20.8	28	23.3	1.3	24.1	92.2	8.6
17.9	29.1	23.8	3.4	24.5	90.8	24.1
0.8	28.7	25.9	8.2	24.2	86.1	99.7
1.9	28.1	26	7.4	24.8	87	3.8
12.6	28.1	20.2	4.7	23.7	89.4	0
21.6	27.9	23.5	1.7	23.9	89.6	0
15.9	28.1	22.9	1.2	24.2	93.3	16.1
18.7	27.9	23	3	24.1	90.8	3.2
19.6	27.3	24.1	3.5	23.8	89.8	0
19	27.3	24.1	3	24.2	92	0
18.4	29.7	24.2	3.1	24.3	87.6	1.7
16	28.4	23.9	2.6	24.2	89	13.2
14.1	27.6	23.4	2.5	24.3	92	0.7
20.7	29	23.6	2.1	24	88.7	2.2
19.6	28.4	23.5	1.9	23.8	88.1	13.2
19.4	29.4	23.4	2.8	24.1	87.7	0.2
15.4	27.5	22.8	2.5	23.8	90.2	12.9
10.8	27.5	24.1	2.8	24.1	90.1	17.4
17	29.1	23.9	3.2	24.1	88.8	0
22.7	27.9	22.7	1.8	23.5	88.5	0
20.4	28.2	22.6	1.1	23.7	88.4	1.8
15.9	29.1	24.2	2.5	24.2	87.6	3
14.3	28	23.6	2.1	24.1	89.7	0.9
17.9	28.5	23.7	1.4	23.9	89.4	0.4
22	28.8	23	2	24.2	89.4	11.2
13.8	28.8	22	3	24.2	90.2	38
7.2	27.6	24.4	4.3	24.3	90.5	24.1
18.1	29.5	23.9	3.8	24.3	89.4	0
22	29.2	22.9	2.7	24	89.4	0
23.4	27.9	23.7	1.7	23.9	87.7	0
20.2	28.9	22.5	1.3	24.3	90.3	8.7
19.5	27.9	23.2	1.1	24.1	89.1	9.2
12.8	27.8	24.2	1.3	24.2	89.7	51.1
8.8	26.6	23.8	1.9	24.3	93.4	24.6
5.4	27.8	21.4	1.5	23.8	89.9	38.1
20.2	28.6	23.4	2	24.2	90.4	3.5
14.4	28.4	23	2.5	24.3	90.1	0
16.6	28.9	23.6	2.4	24.7	93.9	3.7
21.3	28.8	24.4	1.5	24.8	92.4	5.9
16	27.6	22.6	2	24.2	92.6	3.4
15.2	29.3	24	2.5	24.7	91	10.9
15.1	28.1	23.8	2.5	24.4	90.1	18
8.7	29.5	23.7	1.4	24.4	89.1	24.9
18.8	29	24.5	1.3	24.4	88.4	27.3
11.4	29	22.1	3.3	24.2	89.7	12.8
9.9	28.6	24.2	4.5	24.6	90	1.3
3.5	28	25.8	4.6	25.2	91.5	11.3
10.2	27.7	25.2	2.9	25.1	93.1	1.6
13.3	28.1	25.8	4.4	25.3	90.2	0.8
16.1	27.8	25.8	4.1	25.4	91.9	1.6
16.5	29.3	25.5	4.5	25	89.1	0
18	29.5	22.3	3.5	25.1	91.1	10.8
2	28.5	25.6	4.7	24.9	90	31.9
5.3	28.9	25.3	4.1	25	89.3	16.9
12.1	28.6	25.7	4.3	25	90.3	0.1
6.3	27.9	24.8	4.7	24.5	90.7	18.4
10.6	28.5	25.1	4.7	24.6	90.2	2.7
12.7	27.8	24.6	4.1	24.3	90.5	21.7
15.8	29.6	24.4	3.8	24.4	87.4	0
21	28.4	24.6	3	24.6	89.9	0
18	29.1	24.5	2.2	24.6	89.6	14
14.2	28.8	23.2	2.2	24.4	89.4	5
13.8	29.7	23.3	2.9	24.3	88.2	11.3
9.5	28	24.5	3.1	24.5	90.9	9.2
18.2	28.7	22.6	3.2	24.2	90.9	0.5
21.1	28.5	23.7	2.6	24	88.4	0
21.6	28.6	23.1	2.9	24.1	91	0
20.6	27.8	23.6	2.8	23.8	88	0.5
16.3	30.1	23.1	2.8	23.7	84.7	1.8
15.4	29.6	23.4	3	23.3	82.6	12
21.1	28.5	23	1.8	23.7	88	1
21.1	28.2	22.7	1.1	24.1	90.7	3.2
20.9	28.5	23.7	2	24.1	89.3	9.4
19.4	28.2	23.2	2.1	24	91.8	8
13.4	28.9	24.5	1.9	24.4	89.8	4.4
18.8	28.5	22.9	2.4	23.8	88.1	3.3
13.8	29.6	23.2	3.1	24	86.7	0.8
18.9	29.1	23.6	3.6	23.9	89.2	0
18.4	28.2	23.5	3.1	24.1	89.4	0.1
15.4	29	23.8	2.8	24.1	88.2	2.3
20.4	28.7	23	2	24	88.3	17.6
20.8	28.1	23.3	2	24.1	89.7	0.2
17.9	29	23.9	2.6	24	88.3	2.8
13.4	29	24.3	4.2	24.2	88.1	28.6
5.6	28.2	25	5.7	24	87	6.8
12.4	28.3	24.5	5.5	24	87.6	0.6
13.9	27.7	24.6	4.2	24	90.4	0.7
17	28.9	22.7	3.5	24.3	90	0
19.2	28.4	24.2	2.5	24.2	89.8	0.3
19.7	28.6	22.5	1.3	24.2	89.8	1.7
18.8	29.1	24.3	1.3	24.7	89.2	9.3
17.7	28.1	22.7	1.8	24.1	91.4	2.5
17	27.7	23.8	2.4	24.2	91.3	43.9
12.5	28.7	24.6	3	24.2	89.9	12.7
12	28.2	23.8	3.1	23.5	87.5	7.8
20.6	28.3	22.6	3.1	23.5	87.1	0
21.3	28.6	24	3.2	24	88.3	0.1
20.6	31	22.6	3.3	23.7	84.6	0.5
18.5	30.8	24	3.6	23.8	82.4	0
17.9	30.1	24.1	2.3	23.6	83.3	0.1
9.4	30.7	23.7	3	23.8	82.9	44.1
3.2	28.3	24.9	3.8	24.7	90.3	35.7
11.8	25.7	24.3	2.3	24.5	96.1	33.9
11.9	28.5	24.1	2.6	24.2	89.8	2.6
15.1	28	23.1	2	22.9	84.8	0
16.7	28.1	24.4	1.1	22.8	83	0
12.9	27.4	23.3	2.3	23.9	91.1	1.9
18.5	28.9	24.3	1.7	23.6	85	0
13.4	30.1	23.9	3.3	24.1	85.8	28
6.8	29.6	25.3	4.1	25	91	23.3
1.8	28.9	23.7	4.8	24.4	87.8	58.5
6.2	29.3	22.2	3.5	24.3	89.2	9.7
13	28.5	23.7	3.6	23.8	88.2	0.1
9.8	27.9	22.2	4	23.6	89.7	2
11.2	28.5	23.8	4.2	23.8	88.1	1.5
8.9	28.4	24.5	4.2	24	89.1	3.9
18.4	29.2	23.1	3.9	23	83.3	0
16.5	29.4	23.2	3.1	23.7	87.7	0.7
8.9	28.6	23.8	3.1	23.7	88.4	0.5
14.9	29.2	23.4	3.7	22.8	83.5	0
17.4	27.9	23.4	2.8	23.5	89	0
17	28.5	23.4	2.7	23.1	87.3	0
18.5	30.1	22.8	3.1	22.4	81.2	0.1
14	30.7	22.8	3.3	22.7	81	0.1
17.7	27.8	22.2	2.7	22.7	87.5	0
15.3	28.1	23.1	4.3	23.2	87	4.3
17.6	29.8	23.6	4.8	22.9	81.8	0
14.5	30.2	24.1	7	23.3	81	3.4
6.2	28.9	25.4	8.2	23.2	80.7	72.9
1.6	27.1	25.6	7.2	24.6	89.8	78.6
13.1	27.3	25.7	5.3	24.8	90.4	2.2
17	27.9	24.4	2.7	24.1	90.3	0.8
18.4	29.7	23.3	1.6	23.7	86	1.8
14	28.5	24	2.7	24.1	89.7	23.2
0.6	27.5	24.8	4.7	24	89.9	63.6
9.5	27.7	24.2	4.8	23.5	86.8	8
9.4	27.3	24.4	4.9	23.6	88.4	1.3
15.9	28.2	24.8	3.4	24.1	88.5	0
14.7	28.4	23.7	4.9	23.7	88.5	0.2
15.4	27.1	24.4	7.1	22.7	84.3	0
14.3	28.3	23.6	6.8	21.2	77	0
15.4	27.4	23.1	5.5	21.9	82.4	0
14.8	28.1	22.9	6	21.3	77.5	0
17.5	28.7	22.3	6.3	21.2	78.5	0
15.4	27.6	23.7	6.3	22.4	84.1	0.5
17	26.8	21.3	5.8	20.5	81.1	0
18.6	25.2	18.3	4.5	18.9	81.8	0
15.3	27	19.9	5.4	19.2	77.4	0
17.6	27.6	21.4	5.5	19.6	75.8	0
11.1	26.2	21.7	4.7	21.6	85.9	0
14.8	27.9	22.4	4.2	22.2	84.9	0.1
13.8	28.6	22.7	4.4	22.5	84.4	0
15.3	26	23.1	4.5	23.3	93.5	0.9
10	28.4	24.2	4.4	23.4	87.6	0
17.9	29.1	24	4.2	23.5	87.2	0.3
13.5	28.6	22.6	4.7	22.6	85.1	6
12.6	28.7	22.4	5.9	22.8	85.5	64
2.7	26.8	25.1	6.8	23.7	87.2	68
8.6	26.5	25.1	5.5	24.1	90.7	27.8
11.9	29.3	23.5	5.5	23.3	83.1	8.3
9.9	27.7	22.2	4.9	23.3	89.1	0
10.5	27.1	24.1	5.7	23.4	88.6	21.1
5.2	27.5	23.3	5	23.2	89.1	1.3
14.4	27.5	22.9	4.6	22.5	85.9	8.8
10.9	27.4	22.5	4	22.2	86	3.9
10.1	28.1	23.3	6.1	21.9	81.1	0.4
12	26.1	23.2	6.8	22.7	88.3	0
11.1	27.9	23.9	5.9	22.6	84.9	0
12.7	26.8	23.9	4.3	22.8	87.9	0
13.5	27.6	22.1	4.8	22.5	85.9	0.2
11.4	27.3	23.1	4.2	22.2	85.3	0
17.1	27.3	22.1	5.3	21.3	83.7	0
11.8	27.3	22.8	4.5	22	85	0
13.6	26.8	22.7	4.8	22.1	87.4	0
10.2	26.2	22.6	5.1	21.9	87.5	0.1
9.3	24.5	22.6	6	21	85.3	0
10.9	26.1	22.3	6.7	19.6	77.2	0
14.3	23.5	21.2	6.1	18.2	77.4	0
12.6	25.6	19.6	5	18.2	78.5	0
11.5	25.3	18.7	4.2	19.3	84.7	0
13.5	25	20.3	3.8	19.9	85.1	0
14.4	25.6	20.5	4.4	20.4	85.7	0
14.7	26.1	21.3	4.2	21.3	87.5	0
11.5	25.3	21.6	2.8	22.5	93	5.2
9.9	25.9	22.5	5	22.2	90.2	3.5
10.4	25.4	20.4	7.1	19	77.7	15.4
15.1	24.6	16.1	4.5	17.8	79.5	0
15.5	26.4	20.9	4.2	19	78.2	0
15.3	26.7	20.1	4.5	19.1	77.3	0
13.9	26.4	19.6	4.3	18.8	77.1	0
13.6	25.8	20.1	5.7	18.3	78.4	0
13.4	26	19.6	6.3	17.7	74.1	0
15.6	25.2	20.2	4.3	18.7	79.6	0.2
16.8	26.4	18.5	4	19.1	82.6	0
14	26	19.7	5.3	20.5	84.2	1.7
13	26.2	23.5	3.7	23.2	91.7	0.5
14.7	28	23.3	3.5	23.1	88.1	0.1
14.3	27.1	22.9	3.7	23.6	91.5	1.3
10.1	27.6	23.2	3.6	23.4	92.5	0.6
16	27.1	22.5	3	23.3	92.5	0
17.3	27.2	22.5	2.6	23	90.7	0
16.5	27.9	22.4	2.8	21.8	82.8	0
18.9	26.6	21.1	2.8	21.2	86.3	0
16.7	26.1	20.9	2.8	21.2	86.1	0
10.5	25.8	22.3	5	21.4	85.9	0
11.5	27.1	21.5	5.5	21.5	85.1	0
11	26.4	22.6	5.8	21.4	84.5	0
11.2	26.6	21.2	4	21.9	88.2	0
14.6	26.9	20.9	2.9	22.6	91.4	0
15.1	28.9	21.2	2.5	21.1	79.5	0
16.2	26.1	20.2	2.7	21.1	88.4	0
16.8	27.3	21.2	4.7	21.1	85.1	0
14.4	25.6	21.7	4.8	21.2	86.9	0
9.6	27.1	21.6	3.8	21.8	88	0
11.5	27.5	20.8	4.8	20	77.9	0
18.2	26.2	19.2	2.8	18.2	73.6	0
19.2	28.7	20	3.3	17.6	65.9	0
16.6	26.5	19.9	3.4	20.1	81.6	0
17.8	26.7	20.8	2.9	20.4	82.1	0
17.1	28.1	21	3.5	20.1	76.5	0
15.4	26.7	23.4	4.1	22.1	85.4	0
10.3	28.3	23	3.1	22.8	87.5	0
11.2	27.7	21.5	2.4	22.4	88.3	0
17.1	28	21.5	2	20.6	78.1	2.4
7.3	28.5	21.3	3.9	20.5	78.7	5.1
10.5	26	22.6	4.2	21.4	87.4	0
11.6	26	21.8	4.4	21	86.4	0
12.6	26.4	20.9	3.9	19.5	79.5	0
13.9	28.1	19.4	5.2	18.1	71.1	6.9
18	27.9	20.9	5.5	17.8	66.7	0
15.6	27.2	21.2	4.5	18.8	71.3	0
17.7	30.1	21.1	4.7	19.6	71.2	0
18.7	27.3	21.2	5.7	20.6	78.7	7.2
11.7	26.6	22.4	6.7	19.4	75	1.9
17.4	28	21.5	5.2	18.7	69.7	0.3
17.9	27.6	21.6	3.6	21.2	81.8	0
18.6	25.6	23.2	1.7	22.9	94.6	0
18	27.3	21.8	1.6	22.3	87.8	0
14.7	26.7	21.6	3.3	21.8	87.9	0
17.4	26.6	20.4	3.1	20.8	84.4	0
19.4	25.5	19.5	2.9	19.8	82.3	0
14.9	25.6	19.5	3.1	19	80	0
17.5	27.2	19.1	3.3	17.1	68.1	0
13.4	27.2	19.7	2.7	20.3	79	0
17.6	26.2	20.3	4	21.1	85.5	0
21.6	27.4	20.9	4.6	19.2	75	0
21.6	29.3	20.3	3.7	19.9	70	0
20.1	30.2	23	5.3	19.8	64.6	0
14.4	27.1	22.7	6.8	19.5	73.1	1.2
16	27	20.7	6.7	18.2	71.7	0.1
17.5	26.6	20.1	6.5	18	70.1	0
16.7	25.1	21	5	19.7	81.1	3.2
14.7	25.3	20.6	4.8	21.4	87.9	0.5
13.8	28	22.9	3.8	23.3	91.7	0.7
14.5	27.6	21.7	3.3	22.9	90.4	0.4
19	27.7	23.2	3	22.6	86.6	0
21.5	28.3	20.4	1.8	22.5	87.3	0
20.6	27.6	22.1	2.3	22.7	85.6	0
20.4	29.5	22.7	3.5	22.2	79.7	0
21.3	30	22.6	4.6	21.2	73.5	0
16.6	30.3	23.5	5.4	20.8	69.6	0.1
17.2	30.3	23.9	5.8	21.2	72	1
19.2	30	22.6	3.9	21.3	72.6	0
19.8	28.2	23.3	3.3	23.5	88.8	13.3
9	28	24.1	3.2	24.2	90.8	19.9
19.8	28.9	23.6	2.5	24.1	88.4	0.1
20.4	29.7	24.7	2.8	23.8	84.4	0
22.2	30.2	23.3	2.6	23.1	82.1	0
22.9	29.1	23.3	1.8	22.9	82.5	0
23.6	29.5	22.5	2.8	21	73.9	0
20.7	29.6	23.5	2.5	20.8	71	0
23.3	28.5	20.7	1.8	19.8	70.7	0
23.1	30.8	21.9	2.7	19.4	63.5	0
24.3	31.3	22.7	3	19.4	63.2	0
24.7	31.3	23.8	2.3	19.5	62.8	0
23.5	32.1	23.2	1.1	19.5	60.6	0
22.1	32.5	24.1	1.2	20.1	59.7	0
21.7	29.5	24.5	2.5	22.1	73.6	0.2
21.8	29.1	23.3	1.9	22.7	83	0
21.9	29	23.5	2.4	22.1	79.5	0
22.5	28.7	24.4	2.6	22.9	81.4	0
22.6	31.6	22.9	3.3	20.6	66.7	0
22.2	31.5	23.9	4.2	21.3	67.2	0
23.1	33.8	23.7	3.4	19.9	58.2	0
22.6	30.9	25.1	3.7	20.8	66.8	0
24	30.4	23.9	4.1	19	60.9	0
17.8	30.7	24.1	3.9	22.5	75.9	0.6
19.3	28.5	23.9	2.7	23.9	88.6	1.2
20.8	28.6	22.8	3.1	22.8	83.2	0
18.1	28.9	23.1	2.9	23.5	88	1.3
19.3	29.5	24.3	2.8	23.3	84.4	3
22.5	29.5	23	3.2	22.6	80	3
22.3	30.1	23.6	3.2	23.1	81.2	0.1
19.7	29.7	23.4	2.7	22.6	78.4	0
20.1	30.3	25	4.4	23.9	82.3	7.5
21.3	31.8	24.3	3.3	22	70.6	2.1
21.2	29.9	20.7	3.1	22.6	80.2	0
18.8	29.3	24.6	3.8	23.8	85	2.5
20.6	29.6	22.9	3.6	22.2	76.8	0.1
19.9	30.3	23.3	4.1	23.4	83.3	0.2
22.9	28.7	23.6	3.2	23.9	87.9	2
24.6	28.6	23.1	3.7	22.3	81.8	0
22.3	28.3	22.6	3.5	22.9	85.6	0
22	29.4	22.6	3.2	22.3	77.4	0
23.5	31.5	23.6	3.9	21.8	67.9	0
22.6	30.3	24.1	4	22	72.1	0
22.8	31.3	24.1	4.2	22.5	73	0
24	31.6	24.8	4.3	22.1	68.7	0
22.2	31.4	23.7	3.2	21.2	66.5	0
23	32.7	24	3.4	20.2	59.7	0
23.1	32.3	25.5	4.2	21.6	63.6	0.7
14.5	29.7	25	3.7	24	83	5.1
21.6	29.4	24.7	2.5	24.4	86.2	0
22.8	29.8	24.6	1.9	24.2	83.6	0
23.3	29.6	24.7	2.5	24	85.3	0
23.8	30.5	23.9	2.3	23.7	82.3	0
23	30.7	24.3	1.7	23.9	83.4	0
18.7	29.9	23.4	0.9	23.6	82.1	0.2
17.5	30.7	24.4	0.8	24.1	85.2	8.8
21.1	31.1	23	0.8	23.4	80.2	6.9
22.8	30.3	24.4	2.1	24.3	84.8	6.5
22.8	29.8	23.2	1.2	23.5	82.1	17.5
12.4	30.5	24.3	2.4	24.7	86.8	12.3
14	29.7	23.6	1.9	25	89	4.5
15.3	29.5	24.5	1.9	25.2	91.2	9.8
22	29.9	24.4	2.1	25	88.7	4.6
22.1	29.7	22.1	2.5	24.3	88.3	0
20.2	29.4	23.9	2.1	24.6	88.4	0.4
14.5	29.5	24.5	3.1	24.4	86.9	2.1
16	28.3	24.3	1.6	24.3	90.4	25.1
18.7	29.3	24.1	1.3	24.6	89.4	9.5
14.6	30.8	24.5	0.8	24.4	84.2	9.1
23.2	29.2	23.6	1.8	24.3	87.2	0
22.3	29.1	23.4	2.9	24.5	88.7	0.1
12.6	29.6	24.1	3.3	24.4	87.5	0.4
15.4	28.8	24.2	2.9	24.2	87.9	2
20.5	28.9	24.4	2.8	24.3	87.3	1.2
19.8	28.9	24.1	3	24.5	89.2	0.9
19.5	28.5	24.4	2.7	24.4	89.9	0.6
18.3	29.9	23.6	2.4	23.8	85.3	0.7
14.4	30.5	23.6	3	24.1	84.6	0
15.8	28.9	24.2	3.2	24.7	88.4	0
20.4	30.3	24.4	1.9	24.3	84.4	2.2
22.5	29.6	23.6	1.1	23.8	84	0.2
23	29.8	23.8	1.7	24.3	85.6	4.3
19.9	29.9	24.3	2.1	24.6	87	9.2
20.9	29.6	24.4	1.8	24.4	88.3	0.1
21.9	29.4	23.7	1.6	24	85.2	0
21.6	30	23.9	1.6	23.9	83.8	0.2
19.6	29.2	23.8	1.8	24.5	90	10.7
21.5	28.9	23.8	1.9	24.3	89.9	0
19.4	28.2	23.8	0.9	24.4	89.8	0.2
20.1	28.5	24.1	0.8	24.5	90.8	21.1
9	26.9	24	1.5	24.6	94.9	40.5
12.8	28.4	23.5	2.2	24.5	90.8	2
19.7	28.7	22.4	2.4	24.2	90.2	0.3
21.1	28.3	23.7	1.1	24.1	89.7	2.1
20.7	29.9	24.1	0.7	23.7	83.3	1.8
20.3	29.3	23.9	1.2	23.8	84.2	6.8
19.2	28.9	24	0.9	23.7	86.3	6.5
15.5	29.2	23.9	2.6	23.4	82	7.7
20.2	29.2	24	0.7	24.7	89.8	0.8
22.3	29.5	23.5	1.4	24.3	85.1	1.3
20.8	29.9	24.9	0.9	24.5	85.7	0.5
19.8	29.6	23.8	1.3	24.4	86.5	4.5
20.6	29.7	25.1	3.3	24.7	85.4	5.1
12.3	28.9	25	4.3	25.2	91.5	0.9
10.9	29.4	25.7	3.9	25.1	88.4	1.7
11.4	29.2	25.8	3.4	24.8	89.1	6
0.8	29.4	25.3	5.1	24.9	88.2	51.3
1	28.1	25.6	5.6	24.8	89.7	57.3
6.5	29	26.1	6.6	24.9	86.2	3.9
7	29.1	26.1	7	24.5	83.7	14.2
9.5	30.1	25.9	6.8	24.3	82.3	24.3
13.2	29	25.8	5.3	24.8	87.4	8.1
8.7	29	25.2	4.2	24.5	88.3	26.5
3.8	29.5	24.9	4	24.8	88.1	12.9
7.1	28.1	25.1	5.2	24.6	89.3	3.5
10.7	29.6	24.9	5.3	24.3	84.8	0
23.4	29.7	24.1	2.8	24.4	87.8	0
22.8	29.9	24	1.5	24.4	85.8	0
20.9	29.2	21.2	1	24.1	87.7	0
19.9	29.7	23.7	2	24.4	87.7	57.2
1.7	27.6	24	1.8	24.8	93.4	101.7
8.6	27.6	23.5	2.4	24.5	92.7	2.4
14.3	27.9	23.6	4	24.4	93.1	0
13.5	27.4	24.1	5.1	24	91.5	0
15.9	28.8	24.5	3.9	24.2	88.1	10.3
4.6	30.6	24.5	4.5	24	84	8.3
4.7	28.4	24.8	3.6	24.5	91.4	4.6
18	26.6	24.4	3.5	24.6	96	0
19.4	28.5	24.5	3.2	24.4	89.8	0
20.4	29.4	23.7	2.7	24.5	88.9	4.8
18.6	28.3	23.9	2.6	24.4	90.9	26.6
17	28.4	24.3	3.6	24	88	16.2
10.7	28.3	24.3	4.3	24.1	89.6	0
13.4	28.1	24.9	4.6	24.4	89.1	3.5
12.6	28.4	24.6	4.9	23.9	88.1	2.5
14.8	28.9	24.6	4.1	24.1	87.8	0
18.6	28.8	24	2.5	24	87.8	0
21.6	28.4	23.9	1.9	24	90	0
19.7	29.2	22.8	1.6	24.1	88.8	1.2
19.2	29	24.1	1.3	24.6	91.7	0.1
18.5	28.4	22.6	1.3	24.3	92	24.3
19.1	28.8	23.4	0.7	24.3	90.6	8.2
16.5	29	24.7	1.4	24.5	89.7	6.3
4.8	28.9	24.1	2.9	24.5	90.5	105
2.7	28.1	24.8	3	24.8	92.6	63.4
12.4	27.8	25.1	2.9	24.7	92.6	12.3
11.7	27.6	24.5	3.3	24.6	93.6	10.6
7.8	27.6	21.6	3.2	23.7	90.9	0
16.3	28.8	24.2	4.4	23.8	86.2	0
10.4	28.2	24.4	4.1	23.7	88.8	0
20.1	28.7	23.5	3.5	23.5	88.1	0
19.8	29.1	23.4	1.4	23.6	86.8	20.1
11.3	28.8	21	1.5	23	84.5	0
20.7	27.6	24.5	1	23.8	88	0
19.9	28.2	23.8	0.9	24.1	89.8	1.7
19.6	28.9	23.4	1	24.2	91.7	8.9
18.6	29.1	24	1.4	24.4	90.3	8
19.1	28.8	24.3	1.4	23.8	84.7	8.4
16.9	28.7	22.9	1.6	23.8	88.6	3.2
20.4	29.3	24.3	1.5	23.8	84.6	0
21.5	29.6	24.3	1.4	23.7	83.6	0.1
20	28.3	22.9	2.1	24.1	90.1	0.4
18.4	28.8	24.1	2.1	23.8	86.6	0
22.5	28.4	23.4	2.1	23.4	86.3	0
23.2	29.3	23	1.2	23.5	85.1	6.4
21.9	29.1	24.2	1.3	24.1	88	0.4
22.2	29.1	23.8	1.5	24	86.4	0
15.9	29.4	24.7	2.8	24.7	88.5	12.9
10.5	29	23.4	3.5	24.5	89.7	0.3
12.3	28.9	24.4	4.2	24.5	91.5	2.4
6.5	28	24.9	4.2	24.4	90.8	18.3
11.8	27.9	24.3	4.2	24.3	90.6	20
11.6	27.7	23.9	3.8	24.4	93.4	9.7
6.6	27.9	23.7	2.2	24.1	91.9	15
14.7	29.4	23.7	1.5	23.7	85.8	4.9
16.1	28.7	23.2	1.6	23.7	87.5	1
14.6	29.1	23.7	1.8	23.5	85.8	26.9
19	29.1	23.3	2	23.8	85.8	0.5
14	28.3	24.5	2.2	24.4	89	4.3
10.7	27.8	23	1.6	24.4	92.3	6
13.2	28.2	24.3	1.2	24.1	90.1	0.1
16	27.4	23.1	0.6	24.1	92.4	25.8
12.5	27.2	24	1.2	24	91.1	9
16.9	27.4	20.3	0.9	23.5	91.6	5.6
16.1	27.3	23.2	0.9	24	96.2	4
13.5	28.6	24.5	0.9	24.4	90.8	9.3
19.4	27.7	23.9	1.5	24.1	90.5	0.7
17.4	28.4	23.2	1.7	24	89.1	0.6
18.7	27.8	23.2	2	23.9	89.7	4.1
19.8	28.3	23	1.6	23.8	89.3	2.3
11.5	29.2	24.3	2.5	24.6	88.6	11.2
11.4	28.4	23.7	2.3	24.3	90.2	53.7
13.5	28.1	24.3	2.1	24.2	91.2	2.6
17.7	28.6	23.5	2	23.7	87.3	1.7
14.8	28.4	24.5	2.5	23.9	87.5	10.2
12.7	28.8	23	2.4	24	89.5	14.1
4.2	27.9	23.6	3.2	23.9	91.1	34.8
8.2	29.3	23.5	2.9	24	88.5	33.8
8.1	29.3	24.4	2.5	24.3	87.1	48.1
18.8	28.9	24.4	1.6	24.4	88.6	2.7
19.1	28.8	24	1.1	24.1	86.6	5
17.2	28.1	23.4	1.2	24.3	89.4	3.9
19.4	31.6	24.3	1.4	23.9	81.5	4.2
18.5	29.2	23.7	0.8	23.3	82.7	9
13.9	28.4	23.5	1.1	24	89.1	2.4
12.2	28.8	23.6	1.1	23.9	88.7	0.5
13.2	28.4	24.3	2.4	24.2	89.6	8.8
11.1	28.4	24.7	3.6	24.4	89.1	6.9
8.1	28.6	24.6	3.5	24	88.4	10.5
14.9	27.8	23.1	1.7	23.7	91.9	2.8
17	28.7	24.2	1.8	24	89	0.4
18.6	28.8	23.8	1.1	24.2	91.2	1.4
18.6	29.4	24.3	2.3	23.4	83.7	0
16.6	28.6	23.2	1.9	23.8	87.7	2.6
18.1	29	24	2.7	23.3	85.5	0
19.9	29.4	23	2.5	23.4	85.2	0
18.6	29.2	23.5	2.7	22.7	83.8	0
19.8	28.8	22.5	2.8	23.2	87.3	0
17	29.7	23.3	3.3	23.4	85.6	7.4
9.5	29.3	23.2	3.9	23.4	85.5	12.9
13.1	28.9	23.7	4	24	89.1	35.6
